Casual,,,,,,,,,
Action,Casual,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
RPG,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Indie,Simulation,,,,,,,,
Indie,Casual,Strategy,,,,,,,
Racing,,,,,,,,,
Racing,,,,,,,,,
Racing,,,,,,,,,
Indie,Action,,,,,,,,
RPG,,,,,,,,,
Strategy,Simulation,,,,,,,,
RPG,,,,,,,,,
Action,RPG,,,,,,,,
Action,Strategy,,,,,,,,
Action,Strategy,,,,,,,,
Action,RPG,,,,,,,,
Action,RPG,,,,,,,,
Action,Strategy,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Action,Strategy,,,,,,,
Indie,Action,Strategy,,,,,,,
Action,,,,,,,,,
Adventure,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Adventure,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Indie,Action,,,,,,,,
Indie,Action,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Racing,,,,,,,,,
Action,Strategy,,,,,,,,
Racing,,,,,,,,,
Adventure,RPG,,,,,,,,
Action,Adventure,RPG,,,,,,,
Action,FreeToPlay,MassivelyMultiplayer,,,,,,,
Action,Strategy,,,,,,,,
Indie,Strategy,Simulation,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Indie,Casual,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
RPG,,,,,,,,,
Racing,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
RPG,,,,,,,,,
Indie,Casual,,,,,,,,
Action,Adventure,RPG,,,,,,,
RPG,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Action,RPG,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Racing,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Sports,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,Strategy,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Casual,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Casual,,,,,,,,,
RPG,MassivelyMultiplayer,,,,,,,,
Racing,,,,,,,,,
Racing,,,,,,,,,
Simulation,Sports,Racing,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Strategy,RPG,,,,,,,,
Strategy,RPG,,,,,,,,
Strategy,,,,,,,,,
Indie,,,,,,,,,
Action,RPG,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Action,Strategy,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Indie,,,,,,,,,
Action,,,,,,,,,
Simulation,,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Strategy,Simulation,,,,,,,,
Action,,,,,,,,,
RPG,FreeToPlay,MassivelyMultiplayer,,,,,,,
RPG,FreeToPlay,MassivelyMultiplayer,,,,,,,
Racing,,,,,,,,,
Action,Adventure,,,,,,,,
Adventure,,,,,,,,,
Action,,,,,,,,,
Casual,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Action,Casual,,,,,,,,
Action,,,,,,,,,
Sports,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Strategy,RPG,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Sports,,,,,,,,,
Action,RPG,,,,,,,,
Action,,,,,,,,,
Racing,,,,,,,,,
Adventure,RPG,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,Casual,,,,,,,,
Adventure,RPG,,,,,,,,
Action,,,,,,,,,
Indie,Casual,Racing,,,,,,,
Indie,Action,Strategy,,,,,,,
Strategy,Simulation,,,,,,,,
Strategy,Simulation,,,,,,,,
Indie,Action,Casual,,,,,,,
Indie,Casual,,,,,,,,
Indie,Action,,,,,,,,
Indie,,,,,,,,,
Adventure,,,,,,,,,
Action,Racing,,,,,,,,
RPG,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Simulation,,,,,,,,,
Action,RPG,FreeToPlay,MassivelyMultiplayer,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Racing,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Adventure,Casual,RPG,,,,,,,
Action,RPG,,,,,,,,
Action,,,,,,,,,
Adventure,,,,,,,,,
Racing,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Casual,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Casual,,,,,,,,,
Strategy,,,,,,,,,
Racing,,,,,,,,,
Action,Adventure,Strategy,,,,,,,
Casual,,,,,,,,,
Simulation,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Racing,,,,,,,,,
Racing,,,,,,,,,
Action,RPG,,,,,,,,
RPG,,,,,,,,,
Casual,Simulation,,,,,,,,
Casual,Simulation,,,,,,,,
Simulation,,,,,,,,,
Simulation,Sports,,,,,,,,
RPG,,,,,,,,,
Racing,,,,,,,,,
RPG,,,,,,,,,
Action,Adventure,,,,,,,,
RPG,,,,,,,,,
Action,,,,,,,,,
Indie,,,,,,,,,
Indie,Casual,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Simulation,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Action,Simulation,,,,,,,,
Simulation,,,,,,,,,
Action,,,,,,,,,
Simulation,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Simulation,,,,,,,,,
Casual,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Indie,Strategy,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Action,Sports,,,,,,,
Indie,Action,EarlyAccess,,,,,,,
Indie,Action,Sports,,,,,,,
Strategy,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Action,Adventure,Strategy,,,,,,,
Action,Adventure,Strategy,,,,,,,
Indie,Casual,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,Simulation,,,,,,,,
Casual,Simulation,,,,,,,,
Casual,Simulation,,,,,,,,
Casual,Simulation,,,,,,,,
Casual,Simulation,,,,,,,,
Casual,Simulation,,,,,,,,
Indie,Casual,,,,,,,,
Action,,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Sports,Racing,,,,,,,
Indie,Sports,Racing,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Action,FreeToPlay,,,,,,,,
Strategy,Simulation,,,,,,,,
Strategy,Simulation,,,,,,,,
Strategy,RPG,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Simulation,,,,,,,,,
Action,Adventure,,,,,,,,
Action,Racing,,,,,,,,
Simulation,,,,,,,,,
RPG,,,,,,,,,
Action,RPG,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Indie,Action,FreeToPlay,,,,,,,
Indie,Action,FreeToPlay,,,,,,,
Action,Strategy,,,,,,,,
Action,Strategy,FreeToPlay,,,,,,,
Adventure,RPG,,,,,,,,
Adventure,RPG,,,,,,,,
Indie,Action,RPG,,,,,,,
Indie,Action,RPG,,,,,,,
Indie,Action,RPG,,,,,,,
Action,Adventure,RPG,,,,,,,
Indie,Action,Casual,Strategy,,,,,,
Indie,Casual,,,,,,,,
Casual,Strategy,,,,,,,,
Casual,Strategy,,,,,,,,
Casual,Strategy,,,,,,,,
Casual,Strategy,,,,,,,,
Casual,Strategy,,,,,,,,
Strategy,,,,,,,,,
Adventure,,,,,,,,,
Indie,Strategy,,,,,,,,
Indie,Strategy,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Action,Sports,Racing,,,,,,
Adventure,,,,,,,,,
Casual,RPG,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,Casual,,,,,,,
Indie,Action,,,,,,,,
Indie,Action,Casual,,,,,,,
Indie,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Action,Adventure,,,,,,,,
Indie,Casual,Sports,,,,,,,
Action,,,,,,,,,
Action,RPG,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Action,Strategy,,,,,,,,
Strategy,,,,,,,,,
Indie,Action,Strategy,,,,,,,
Indie,Action,Strategy,,,,,,,
Indie,Action,,,,,,,,
Action,RPG,,,,,,,,
RPG,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Action,Strategy,,,,,,,
Racing,,,,,,,,,
Casual,Strategy,,,,,,,,
Casual,Strategy,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Racing,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Indie,,,,,,,,,
Indie,RPG,,,,,,,,
Indie,Action,Adventure,,,,,,,
Strategy,,,,,,,,,
Indie,Adventure,,,,,,,,
Indie,Action,Adventure,,,,,,,
Indie,Action,,,,,,,,
Indie,Action,Strategy,Racing,,,,,,
RPG,,,,,,,,,
Action,,,,,,,,,
RPG,,,,,,,,,
RPG,,,,,,,,,
,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
RPG,,,,,,,,,
Action,RPG,,,,,,,,
Action,Adventure,,,,,,,,
Action,RPG,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Casual,,,,,,,,,
RPG,,,,,,,,,
RPG,,,,,,,,,
Strategy,Simulation,,,,,,,,
Strategy,,,,,,,,,
Strategy,Simulation,,,,,,,,
Strategy,Simulation,,,,,,,,
Action,Adventure,Strategy,,,,,,,
Strategy,Simulation,,,,,,,,
Casual,RPG,,,,,,,,
Action,,,,,,,,,
Indie,Strategy,RPG,,,,,,,
Casual,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Action,Adventure,RPG,FreeToPlay,MassivelyMultiplayer,,,,,
Action,,,,,,,,,
Strategy,RPG,,,,,,,,
Strategy,,,,,,,,,
Indie,,,,,,,,,
Strategy,RPG,,,,,,,,
Strategy,RPG,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Action,Simulation,,,,,,,,
Racing,,,,,,,,,
Strategy,Simulation,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Racing,,,,,,,,,
Action,,,,,,,,,
RPG,,,,,,,,,
Indie,Action,EarlyAccess,,,,,,,
Action,,,,,,,,,
Indie,Simulation,Sports,,,,,,,
Indie,RPG,,,,,,,,
Indie,RPG,,,,,,,,
Indie,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,RPG,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,RPG,,,,,,,,
Strategy,,,,,,,,,
Strategy,Simulation,,,,,,,,
Strategy,Simulation,,,,,,,,
Indie,Action,,,,,,,,
Indie,Action,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Casual,Strategy,,,,,,,
Indie,Casual,,,,,,,,
Indie,Adventure,,,,,,,,
Indie,Simulation,,,,,,,,
Indie,Adventure,Casual,,,,,,,
Sports,,,,,,,,,
Action,,,,,,,,,
Indie,Casual,RPG,,,,,,,
Indie,Casual,,,,,,,,
Indie,,,,,,,,,
Indie,,,,,,,,,
Action,Adventure,,,,,,,,
Indie,Action,,,,,,,,
Indie,Action,,,,,,,,
Action,,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Adventure,,,,,,,,
Indie,Casual,,,,,,,,
RPG,MassivelyMultiplayer,,,,,,,,
RPG,MassivelyMultiplayer,,,,,,,,
RPG,MassivelyMultiplayer,,,,,,,,
RPG,MassivelyMultiplayer,,,,,,,,
Action,RPG,MassivelyMultiplayer,,,,,,,
Indie,Action,Adventure,Casual,Strategy,RPG,,,,
Action,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Action,Adventure,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,Casual,,,,,,,,
Casual,Sports,,,,,,,,
Adventure,,,,,,,,,
Action,,,,,,,,,
Indie,Action,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,Casual,,,,,,,,
,,,,,,,,,
Action,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Indie,Casual,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Adventure,Casual,,,,,,,,
Indie,Casual,Strategy,,,,,,,
Casual,Sports,,,,,,,,
Indie,Action,Sports,Racing,,,,,,
Adventure,,,,,,,,,
Action,Adventure,,,,,,,,
Adventure,,,,,,,,,
Action,Simulation,,,,,,,,
Adventure,,,,,,,,,
RPG,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Casual,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Action,Simulation,,,,,,,,
Simulation,,,,,,,,,
Action,,,,,,,,,
Action,RPG,,,,,,,,
Indie,Casual,Strategy,Simulation,,,,,,
Indie,Action,RPG,,,,,,,
Indie,Action,RPG,,,,,,,
Indie,Action,RPG,,,,,,,
Indie,Action,RPG,,,,,,,
Indie,Action,RPG,,,,,,,
Strategy,Simulation,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Indie,Action,,,,,,,,
Action,Adventure,,,,,,,,
Action,Racing,,,,,,,,
Adventure,Simulation,,,,,,,,
Strategy,Simulation,,,,,,,,
Strategy,Simulation,,,,,,,,
Action,RPG,,,,,,,,
Strategy,RPG,Simulation,,,,,,,
Strategy,Simulation,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Action,Racing,,,,,,,,
Casual,,,,,,,,,
Indie,Casual,,,,,,,,
Strategy,RPG,,,,,,,,
Indie,,,,,,,,,
Casual,Simulation,,,,,,,,
Casual,Simulation,,,,,,,,
Casual,Simulation,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Casual,,,,,,,,,
RPG,,,,,,,,,
Casual,,,,,,,,,
Action,Strategy,Simulation,,,,,,,
Action,Strategy,Simulation,,,,,,,
Action,Strategy,Simulation,,,,,,,
Indie,Casual,,,,,,,,
Action,,,,,,,,,
Adventure,,,,,,,,,
Action,RPG,,,,,,,,
Action,RPG,,,,,,,,
Strategy,,,,,,,,,
Sports,,,,,,,,,
Racing,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
,,,,,,,,,
Action,,,,,,,,,
Casual,Strategy,,,,,,,,
Casual,Strategy,,,,,,,,
Adventure,,,,,,,,,
Action,,,,,,,,,
RPG,,,,,,,,,
Action,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Action,,,,,,,,,
Action,Simulation,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Casual,,,,,,,,,
,,,,,,,,,
Adventure,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Indie,Strategy,Simulation,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Adventure,,,,,,,,,
Action,Simulation,,,,,,,,
Simulation,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Indie,,,,,,,,,
Indie,Action,Casual,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Casual,,,,,,,,,
Action,Adventure,,,,,,,,
Action,Adventure,,,,,,,,
Strategy,,,,,,,,,
Action,Racing,,,,,,,,
Racing,,,,,,,,,
Action,,,,,,,,,
Indie,Action,Adventure,,,,,,,
Indie,Casual,Strategy,,,,,,,
Adventure,Casual,Strategy,,,,,,,
Indie,Action,Adventure,,,,,,,
Indie,Action,Adventure,,,,,,,
Indie,Action,Adventure,,,,,,,
Indie,Casual,,,,,,,,
Indie,Action,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Casual,,,,,,,,,
Casual,Strategy,,,,,,,,
Adventure,Casual,,,,,,,,
Action,RPG,FreeToPlay,MassivelyMultiplayer,,,,,,
Action,Simulation,,,,,,,,
Action,Simulation,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Indie,Action,RPG,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Adventure,,,,,,,,,
Adventure,,,,,,,,,
Adventure,RPG,,,,,,,,
Simulation,,,,,,,,,
Casual,,,,,,,,,
Simulation,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Indie,Adventure,,,,,,,,
Indie,Adventure,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Adventure,Casual,,,,,,,
Action,,,,,,,,,
Indie,Casual,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,Simulation,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Casual,,,,,,,,,
Action,,,,,,,,,
Action,Adventure,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,RPG,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Casual,,,,,,,,
Indie,Casual,,,,,,,,
Racing,,,,,,,,,
Indie,Action,Strategy,,,,,,,
Indie,Action,,,,,,,,
Racing,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Simulation,,,,,,,,,
Action,,,,,,,,,
Indie,Action,RPG,,,,,,,
Casual,Strategy,,,,,,,,
Casual,Strategy,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,,,,,,,,,
Action,RPG,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Simulation,,,,,,,,,
Strategy,,,,,,,,,
Action,,,,,,,,,
Strategy,Simulation,,,,,,,,
Action,Strategy,Simulation,,,,,,,
Action,RPG,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Strategy,,,,,,,,,
Action,Adventure,,,,,,,,
